date_rep,center,group,uah_paym,paym_type,paym_direction
31.05.2018,C_1,Group 193,0.38502376,To themselves in other bank,OUT
31.05.2018,C_1,Group 266,0.87059436,Own money from other bank,IN
31.05.2018,C_1,Group 266,0.08906758,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 293,0.00081821,To CB client in other bank,OUT
31.05.2018,C_1,Group 293,1.00298834,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 293,0.05801792,To themselves in other bank,OUT
31.05.2018,C_1,Group 172,0.02611783,Money from other bank,IN
31.05.2018,C_1,Group 570,1.89259644,Own money from other bank,IN
31.05.2018,C_1,Group 445,7.2533278,Money from other bank,IN
31.05.2018,C_1,Group 445,17.29833142,Own money from other bank,IN
31.05.2018,C_1,Group 445,2.2937669,To CB client in other bank,OUT
31.05.2018,C_1,Group 445,5.08028473,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 203,7.52137719,Money from other bank,IN
31.05.2018,C_1,Group 203,93.38449333,Own money from other bank,IN
31.05.2018,C_1,Group 203,0.03348471,To CB client in other bank,OUT
31.05.2018,C_1,Group 203,1.36535603,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 203,0.03637154,To themselves in other bank,OUT
31.05.2018,C_1,Group 128,3.95743102,Money from other bank,IN
31.05.2018,C_1,Group 128,5.67778931,Own money from other bank,IN
31.05.2018,C_1,Group 128,0.15819528,To CB client in other bank,OUT
31.05.2018,C_1,Group 128,7.71214879,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 128,0.43167816,To themselves in other bank,OUT
31.05.2018,C_1,Group 453,5.215424,Own money from other bank,IN
31.05.2018,C_1,Group 244,0.00245437,To CB client in other bank,OUT
31.05.2018,C_1,Group 244,0.06830528,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 493,2.46416056,Own money from other bank,IN
31.05.2018,C_1,Group 565,0.00058593,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 179,8.9074034,Money from other bank,IN
31.05.2018,C_1,Group 179,65.8297276,Own money from other bank,IN
31.05.2018,C_1,Group 179,0.03411123,To CB client in other bank,OUT
31.05.2018,C_1,Group 179,35.81077132,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 179,2.32827706,To themselves in other bank,OUT
31.05.2018,C_1,Group 174,266.28502769,Money from other bank,IN
31.05.2018,C_1,Group 174,69.25010358,Own money from other bank,IN
31.05.2018,C_1,Group 174,55.74207908,To CB client in other bank,OUT
31.05.2018,C_1,Group 174,234.48758042,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 174,1.76716082,To themselves in other bank,OUT
31.05.2018,C_1,Group 319,17.26710453,Money from other bank,IN
31.05.2018,C_1,Group 319,0.75326467,To CB client in other bank,OUT
31.05.2018,C_1,Group 319,7.44772165,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 319,1.25366534,To themselves in other bank,OUT
31.05.2018,C_1,Group 204,3.36815346,Money from other bank,IN
31.05.2018,C_1,Group 204,2.83889465,Own money from other bank,IN
31.05.2018,C_1,Group 204,3.4041086,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 204,0.81143028,To themselves in other bank,OUT
31.05.2018,C_1,Group 465,0.28720556,Own money from other bank,IN
31.05.2018,C_1,Group 352,4.71826956,Money from other bank,IN
31.05.2018,C_1,Group 352,0.73288904,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 352,0.47239661,To themselves in other bank,OUT
31.05.2018,C_1,Group 232,0.00247249,Money from other bank,IN
31.05.2018,C_1,Group 232,0.19683003,Own money from other bank,IN
31.05.2018,C_1,Group 232,0.00757039,To CB client in other bank,OUT
31.05.2018,C_1,Group 232,0.29256017,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 122,0.45999551,Money from other bank,IN
31.05.2018,C_1,Group 122,0.00378519,To CB client in other bank,OUT
31.05.2018,C_1,Group 122,0.05716528,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 122,0.01991958,To themselves in other bank,OUT
31.05.2018,C_1,Group 620,1.85561497,Money from other bank,IN
31.05.2018,C_1,Group 620,2.37652197,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 624,0.54969752,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 243,21.95411865,Own money from other bank,IN
31.05.2018,C_1,Group 243,0.36510309,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 507,0.01143531,Money from other bank,IN
31.05.2018,C_1,Group 507,0.00561832,To CB client in other bank,OUT
31.05.2018,C_1,Group 507,0.52910836,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 556,45.43123447,Money from other bank,IN
31.05.2018,C_1,Group 556,12.96922363,Own money from other bank,IN
31.05.2018,C_1,Group 556,0.03481109,To CB client in other bank,OUT
31.05.2018,C_1,Group 556,42.52049633,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 556,6.86098893,To themselves in other bank,OUT
31.05.2018,C_1,Group 569,23.14301055,Money from other bank,IN
31.05.2018,C_1,Group 569,1.40052136,Own money from other bank,IN
31.05.2018,C_1,Group 569,0.30294553,To CB client in other bank,OUT
31.05.2018,C_1,Group 569,10.49107892,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 569,11.99143604,To themselves in other bank,OUT
31.05.2018,C_1,Group 476,0.07336574,Money from other bank,IN
31.05.2018,C_1,Group 476,12.00409571,Own money from other bank,IN
31.05.2018,C_1,Group 476,0.08972235,To CB client in other bank,OUT
31.05.2018,C_1,Group 476,3.31599626,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 476,0.0529927,To themselves in other bank,OUT
31.05.2018,C_1,Group 33,0.51000563,Money from other bank,IN
31.05.2018,C_1,Group 33,32.26127365,Own money from other bank,IN
31.05.2018,C_1,Group 33,3.98104403,To CB client in other bank,OUT
31.05.2018,C_1,Group 33,20.69520024,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 33,6.51618871,To themselves in other bank,OUT
31.05.2018,C_1,Group 653,0.81150621,Money from other bank,IN
31.05.2018,C_1,Group 653,2.06671531,Own money from other bank,IN
31.05.2018,C_1,Group 653,0.22047234,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 653,0.11355579,To themselves in other bank,OUT
31.05.2018,C_1,Group 153,0.08917676,Money from other bank,IN
31.05.2018,C_1,Group 153,0.18782127,Own money from other bank,IN
31.05.2018,C_1,Group 153,0.00009463,To CB client in other bank,OUT
31.05.2018,C_1,Group 153,0.09948425,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 628,20.6176301,Money from other bank,IN
31.05.2018,C_1,Group 628,0.00231073,To CB client in other bank,OUT
31.05.2018,C_1,Group 628,6.19716044,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 628,2.69910144,To themselves in other bank,OUT
31.05.2018,C_1,Group 374,53.98396015,Money from other bank,IN
31.05.2018,C_1,Group 374,20.6046974,Own money from other bank,IN
31.05.2018,C_1,Group 374,0.10453941,To CB client in other bank,OUT
31.05.2018,C_1,Group 374,18.8917012,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 374,40.02084423,To themselves in other bank,OUT
31.05.2018,C_1,Group 490,0.00283257,Money from other bank,IN
31.05.2018,C_1,Group 490,26.4963501,Own money from other bank,IN
31.05.2018,C_1,Group 490,5.89660758,To CB client in other bank,OUT
31.05.2018,C_1,Group 490,28.45165707,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 436,24.863745,Money from other bank,IN
31.05.2018,C_1,Group 436,0.07238266,Own money from other bank,IN
31.05.2018,C_1,Group 436,0.23752119,To CB client in other bank,OUT
31.05.2018,C_1,Group 436,12.78528442,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 436,3.15988734,To themselves in other bank,OUT
31.05.2018,C_1,Group 207,1.22866481,Money from other bank,IN
31.05.2018,C_1,Group 207,13.13461926,Own money from other bank,IN
31.05.2018,C_1,Group 207,10.25918765,To CB client in other bank,OUT
31.05.2018,C_1,Group 207,56.80884721,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 175,0.90844629,Own money from other bank,IN
31.05.2018,C_1,Group 175,0.31320205,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 339,2.87576682,Money from other bank,IN
31.05.2018,C_1,Group 339,0.05901859,To CB client in other bank,OUT
31.05.2018,C_1,Group 339,1.94080403,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 500,4.50016217,Money from other bank,IN
31.05.2018,C_1,Group 500,0.37851929,Own money from other bank,IN
31.05.2018,C_1,Group 500,0.08022907,To CB client in other bank,OUT
31.05.2018,C_1,Group 500,1.46320185,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 524,0.05027445,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 109,12.03691333,Own money from other bank,IN
31.05.2018,C_1,Group 369,1.82294889,Own money from other bank,IN
31.05.2018,C_1,Group 369,0.25885941,To CB client in other bank,OUT
31.05.2018,C_1,Group 369,1.75917523,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 461,0.11494057,Money from other bank,IN
31.05.2018,C_1,Group 461,0.00946298,To CB client in other bank,OUT
31.05.2018,C_1,Group 461,0.48249037,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 461,0.13447617,To themselves in other bank,OUT
31.05.2018,C_1,Group 245,0.17651112,Money from other bank,IN
31.05.2018,C_1,Group 245,302.47747152,Own money from other bank,IN
31.05.2018,C_1,Group 245,24.40220337,To themselves in other bank,OUT
31.05.2018,C_1,Group 228,2.10040586,Money from other bank,IN
31.05.2018,C_1,Group 228,4.44966767,Own money from other bank,IN
31.05.2018,C_1,Group 228,0.43295949,To CB client in other bank,OUT
31.05.2018,C_1,Group 228,10.05064162,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 228,80.56974443,To themselves in other bank,OUT
31.05.2018,C_1,Group 58,0.09291493,Money from other bank,IN
31.05.2018,C_1,Group 488,0.23066322,Money from other bank,IN
31.05.2018,C_1,Group 488,0.01143806,To CB client in other bank,OUT
31.05.2018,C_1,Group 488,0.07529361,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 296,1.36645463,Own money from other bank,IN
31.05.2018,C_1,Group 296,0.33525645,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 591,0.01187223,Money from other bank,IN
31.05.2018,C_1,Group 591,0.00227513,To CB client in other bank,OUT
31.05.2018,C_1,Group 591,0.3209457,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 591,0.09462982,To themselves in other bank,OUT
31.05.2018,C_1,Group 419,0.19281247,Money from other bank,IN
31.05.2018,C_1,Group 419,14.91744511,Own money from other bank,IN
31.05.2018,C_1,Group 419,0.15458673,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 419,0.2649635,To themselves in other bank,OUT
31.05.2018,C_1,Group 102,5.43641885,Money from other bank,IN
31.05.2018,C_1,Group 102,0.09350657,To CB client in other bank,OUT
31.05.2018,C_1,Group 102,11.51185778,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 220,2.09167295,Own money from other bank,IN
31.05.2018,C_1,Group 428,3.4263229,Money from other bank,IN
31.05.2018,C_1,Group 428,0.08497893,To CB client in other bank,OUT
31.05.2018,C_1,Group 428,0.56769654,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 428,2.53607922,To themselves in other bank,OUT
31.05.2018,C_1,Group 355,0.01678494,Money from other bank,IN
31.05.2018,C_1,Group 355,0.48374765,Own money from other bank,IN
31.05.2018,C_1,Group 355,0.00982093,To CB client in other bank,OUT
31.05.2018,C_1,Group 355,0.30414287,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 355,0.02924588,To themselves in other bank,OUT
31.05.2018,C_1,Group 413,0.0089881,To CB client in other bank,OUT
31.05.2018,C_1,Group 413,0.26472977,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 426,8.16049369,Money from other bank,IN
31.05.2018,C_1,Group 426,20.8147756,Own money from other bank,IN
31.05.2018,C_1,Group 426,0.04296363,To CB client in other bank,OUT
31.05.2018,C_1,Group 426,7.04446874,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 426,0.42507716,To themselves in other bank,OUT
31.05.2018,C_1,Group 85,20.81089374,Money from other bank,IN
31.05.2018,C_1,Group 85,0.0195523,To CB client in other bank,OUT
31.05.2018,C_1,Group 85,2.56584481,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 435,32.09101814,Money from other bank,IN
31.05.2018,C_1,Group 435,14.20357466,Own money from other bank,IN
31.05.2018,C_1,Group 435,2.11756078,To CB client in other bank,OUT
31.05.2018,C_1,Group 435,16.35939056,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 435,2.20222521,To themselves in other bank,OUT
31.05.2018,C_1,Group 303,2.15788284,Money from other bank,IN
31.05.2018,C_1,Group 303,0.07570386,Own money from other bank,IN
31.05.2018,C_1,Group 303,0.12515189,To CB client in other bank,OUT
31.05.2018,C_1,Group 303,30.49469167,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 303,0.39694977,To themselves in other bank,OUT
31.05.2018,C_1,Group 415,0.27734966,Money from other bank,IN
31.05.2018,C_1,Group 415,0.00345917,To CB client in other bank,OUT
31.05.2018,C_1,Group 415,0.72869648,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 415,0.06869936,To themselves in other bank,OUT
31.05.2018,C_1,Group 593,0.00211971,Money from other bank,IN
31.05.2018,C_1,Group 593,0.56214093,Own money from other bank,IN
31.05.2018,C_1,Group 566,0.39744525,Own money from other bank,IN
31.05.2018,C_1,Group 566,0.14355791,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 381,4.05022393,Money from other bank,IN
31.05.2018,C_1,Group 381,0.01870773,To CB client in other bank,OUT
31.05.2018,C_1,Group 381,1.22218288,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 381,0.22711157,To themselves in other bank,OUT
31.05.2018,C_1,Group 359,0.00435259,Money from other bank,IN
31.05.2018,C_1,Group 359,0.02306217,To CB client in other bank,OUT
31.05.2018,C_1,Group 359,2.65806248,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 48,0.00253388,Money from other bank,IN
31.05.2018,C_1,Group 48,1.34961052,Own money from other bank,IN
31.05.2018,C_1,Group 48,0.41380687,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 48,0.00694583,To themselves in other bank,OUT
31.05.2018,C_1,Group 331,0.00990845,Money from other bank,IN
31.05.2018,C_1,Group 331,0.01334823,To CB client in other bank,OUT
31.05.2018,C_1,Group 331,0.32882263,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 331,0.07893717,To themselves in other bank,OUT
31.05.2018,C_1,Group 233,0.01605626,Money from other bank,IN
31.05.2018,C_1,Group 233,0.05248182,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 233,0.001533,To themselves in other bank,OUT
31.05.2018,C_1,Group 492,1.02200208,Money from other bank,IN
31.05.2018,C_1,Group 36,8.59458451,Money from other bank,IN
31.05.2018,C_1,Group 36,0.17917589,To CB client in other bank,OUT
31.05.2018,C_1,Group 36,15.70080898,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 36,0.0117341,To themselves in other bank,OUT
31.05.2018,C_1,Group 276,7.36970407,Money from other bank,IN
31.05.2018,C_1,Group 276,0.22711157,Own money from other bank,IN
31.05.2018,C_1,Group 276,0.00203002,To CB client in other bank,OUT
31.05.2018,C_1,Group 276,6.14568776,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 276,7.03608533,To themselves in other bank,OUT
31.05.2018,C_1,Group 385,8.02839408,Own money from other bank,IN
31.05.2018,C_1,Group 385,1.51407715,To themselves in other bank,OUT
31.05.2018,C_1,Group 288,0.60737887,Money from other bank,IN
31.05.2018,C_1,Group 288,0.00570614,To CB client in other bank,OUT
31.05.2018,C_1,Group 288,0.09947231,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 288,0.00461869,To themselves in other bank,OUT
31.05.2018,C_1,Group 383,2.36385295,Own money from other bank,IN
31.05.2018,C_1,Group 603,0.02755923,Money from other bank,IN
31.05.2018,C_1,Group 603,0.00056778,To CB client in other bank,OUT
31.05.2018,C_1,Group 603,1.04407581,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 606,0.04163712,Money from other bank,IN
31.05.2018,C_1,Group 606,0.09040908,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 606,0.00651053,To themselves in other bank,OUT
31.05.2018,C_1,Group 496,3.58230653,Own money from other bank,IN
31.05.2018,C_1,Group 496,0.22722911,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 496,4.0880083,To themselves in other bank,OUT
31.05.2018,C_1,Group 94,27.42847133,Money from other bank,IN
31.05.2018,C_1,Group 94,106.16330446,Own money from other bank,IN
31.05.2018,C_1,Group 94,3.25986589,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 94,25.28508838,To themselves in other bank,OUT
31.05.2018,C_1,Group 417,0.00107594,To CB client in other bank,OUT
31.05.2018,C_1,Group 417,0.09909702,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 417,0.03153323,To themselves in other bank,OUT
31.05.2018,C_1,Group 422,16.12200718,Money from other bank,IN
31.05.2018,C_1,Group 422,4.41736752,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 422,1.34025541,To themselves in other bank,OUT
31.05.2018,C_1,Group 386,22.57237247,Money from other bank,IN
31.05.2018,C_1,Group 386,0.65606605,To CB client in other bank,OUT
31.05.2018,C_1,Group 386,20.65966728,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 444,21.11016095,Money from other bank,IN
31.05.2018,C_1,Group 444,9.38727832,Own money from other bank,IN
31.05.2018,C_1,Group 444,0.09482421,To CB client in other bank,OUT
31.05.2018,C_1,Group 444,2.11173415,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 444,0.51394932,To themselves in other bank,OUT
31.05.2018,C_1,Group 457,0.07429178,Money from other bank,IN
31.05.2018,C_1,Group 457,0.37851929,Own money from other bank,IN
31.05.2018,C_1,Group 457,0.06582582,To CB client in other bank,OUT
31.05.2018,C_1,Group 457,0.31596785,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 340,2.75748986,Money from other bank,IN
31.05.2018,C_1,Group 340,0.15746402,Own money from other bank,IN
31.05.2018,C_1,Group 340,0.00015027,To CB client in other bank,OUT
31.05.2018,C_1,Group 340,1.77128874,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 340,0.11355579,To themselves in other bank,OUT
31.05.2018,C_1,Group 397,2.2824713,Own money from other bank,IN
31.05.2018,C_1,Group 397,0.01823319,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 353,54.99048925,Money from other bank,IN
31.05.2018,C_1,Group 353,13.66454627,Own money from other bank,IN
31.05.2018,C_1,Group 353,7.35470123,To non-CB client in other bank,OUT
31.05.2018,C_1,Group 57,1.397081,Money from other bank,IN
